🎀央视,#genre#
CINEMAX HD,http://220.134.196.147:9530/http/116.50.42.19:8081/hls/71/813/ch42.m3u8
CINEMAX HD,http://198.16.64.10:8278/cinemax_twn/playlist.m3u8?tid=MF6F1142326311423263&ct=19254&tsum=716939f2b6d75d0bb83a4c780e00dbd3
CINEMAX HD,http://50.7.220.74:8278/cinemax_twn/playlist.m3u8?tid=MCEC1614519816145198&ct=19193&tsum=e635ddeeb683b5cbcda1319d0cc18f84
CINEMAX HD,http://line.premiumpowers.net:80/Manuel/1234567/941659
金馬影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
HBO Signature,http://50.7.220.74:8278/hbosignature_twn/playlist.m3u8?tid=MD6D5767423357674233&ct=18392&tsum=995709f1100cf1b07964790160bfb4ee
HBO 原創钜獻,http://198.16.64.10:8278/hbosignature_twn/playlist.m3u8?tid=MC5C5754321157543211&ct=19225&tsum=2b86077147813534b4cae6dd85bb3c4a
HBO 原創钜獻,http://50.7.220.74:8278/hbosignature_twn/playlist.m3u8?tid=m48ee99a5dacb15948906&ct=17874&tsum=3d127801d49fa098b4118400117b4fbb
HBO HD,http://198.16.64.10:8278/hbohd_twn/playlist.m3u8?tid=ME9E5260921952609219&ct=19225&tsum=a904cd480db106670befb11d14149fce
HBO HD,http://198.16.64.10:8278/hbohd_twn/playlist.m3u8?tid=m8d785f4e022616401837&ct=17877&tsum=56e767abfc65234db52b017576b00403
HBO HD,http://pull-l3-cny.douyincdn.com/live/b2478a833f3e8b439b680048fcbf7786.m3u8
HBO HD,http://50.7.220.74:8278/hbohd_twn/playlist.m3u8?tid=m8d785f4e022616401837&ct=17877&tsum=56e767abfc65234db52b017576b00403
HBO HD,http://50.7.220.74:8278/hbohd_twn/playlist.m3u8?tid=MBBB7425808074258080&ct=19193&tsum=a0bdd395bfc4cf07d9414d5372f59ad2
HBO HD,http://50.7.220.74:8278/hbohd_twn/playlist.m3u8?tid=ME7E8473082984730829&ct=18392&tsum=acad12b7c208bda39b68dec98349e138
HBO HD,https://pull-l3-cny.douyincdn.com/live/b2478a833f3e8b439b680048fcbf7786.m3u8
HBO Family,http://50.7.220.74:8278/fyi_twn/playlist.m3u8?tid=m99b80124e3b4&ct=18337&tsum=73f6f540497de9a5615b9bd55bec8853
HBO Family,http://50.7.220.74:8278/fyi_twn/playlist.m3u8?tid=MFCF7312728573127285&ct=18393&tsum=bc4d3db9ca83c3765cc75512a1bbbbe3
Hi-YAH!,https://linear-59.frequency.stream/dist/plex/59/hls/master/playlist.m3u8
PANDA影院,http://182.151.211.171:808/hls/127/index.m3u8
My Cinema Asia,http://210.210.155.37/uq2663/h/h193/index.m3u8
女神經典影院,https://pull.kktv8.com/livekktv/99350550/playlist.m3u8
女神經典影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
女神經典影院,https://pull.kktv8.com/livekktv/99350550.flv
午夜影院,https://pull.kktv8.com/livekktv/99592190.flv
票房電影,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8
印度電影,http://23.237.10.66:16054
每日影院,http://182.151.211.171:808/hls/128/index.m3u8
每日影院,http://beifeng.site:4000/udp/239.3.1.111:8001
長城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
長城精品,http://50.7.220.74:8278/chcfamily/playlist.m3u8?tid=ME7E3282776332827763&ct=18393&tsum=c098f25f9c140478d2a814b22a7ccbd3
長城精品,http://198.16.64.10:8278/chcfamily/playlist.m3u8?tid=ME7E3282776332827763&ct=18393&tsum=c098f25f9c140478d2a814b22a7ccbd3
峨嵋電影,http://182.151.211.171:808/hls/58/index.m3u8
峨嵋電影,http://vl15191373.imwork.net:8880/udp/239.93.0.252:5140
峨嵋電影4K,http://112.19.214.90:8883/tsfile/live/1004_1.m3u8
電影輪播,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
芒果樂搜,http://124.232.233.17:6610/000000001001/201600020010/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
CBN 每日影院,http://122.194.12.119:14312/playurl?protocol=http&playtype=live&auth=no&accesstoken=R5B68EB2BU3090A0ABK7735A043IBF1B73DPBM3147E9BV10422Z4E2C9WDF2B2623FB1&playtoken=ABCDEFGH&programid=4200000078
CHC家庭影院,http://125.40.191.58:9901/tsfile/live/1001_1.m3u8
CHC家庭影院,http://120.84.96.72:808/hls/36/index.m3u8
CHC家庭影院,http://120.84.96.73:808/hls/36/index.m3u8
CHC家庭影院,http://120.84.96.78:808/hls/36/index.m3u8
CHC家庭影院,http://120.84.96.85:808/hls/36/index.m3u8
CHC家庭影院,http://120.84.96.89:808/hls/36/index.m3u8
CHC家庭影院,http://120.84.96.96:808/hls/36/index.m3u8
CHC家庭影院,http://120.84.96.120:808/hls/36/index.m3u8
CHC家庭影院,http://120.84.96.125:808/hls/36/index.m3u8
CHC家庭影院,http://120.84.96.126:808/hls/36/index.m3u8
CHC家庭影院,http://120.84.96.196:808/hls/36/index.m3u8
CHC家庭影院,http://120.84.96.233:808/hls/36/index.m3u8
CHC動作電影,http://125.40.191.58:9901/tsfile/live/1002_1.m3u8
CHC動作電影,http://120.84.96.72:808/hls/31/index.m3u8
CHC動作電影,http://120.84.96.73:808/hls/31/index.m3u8
CHC動作電影,http://120.84.96.78:808/hls/31/index.m3u8
CHC動作電影,http://120.84.96.85:808/hls/31/index.m3u8
CHC動作電影,http://120.84.96.89:808/hls/31/index.m3u8
CHC動作電影,http://120.84.96.96:808/hls/31/index.m3u8
CHC動作電影,http://120.84.96.120:808/hls/31/index.m3u8
CHC動作電影,http://120.84.96.125:808/hls/31/index.m3u8
CHC動作電影,http://120.84.96.126:808/hls/31/index.m3u8
CHC動作電影,http://120.84.96.196:808/hls/31/index.m3u8
CHC動作電影,http://120.84.96.233:808/hls/31/index.m3u8
MYTV電影台 1 HD,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/19407/index.m3u8
MYTV電影台 2 HD,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/19408/index.m3u8
MYTV電影台 Kids HD,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/19409/index.m3u8
MYTV電影台 Hit HD,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/19410/index.m3u8
MYTV電影台 3 HD,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/19411/index.m3u8
FRESH電影 Soviet,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/19301/index.m3u8
FRESH電影 Thriller,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/19300/index.m3u8
FRESH電影 Russian,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/19299/index.m3u8
動作電影,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/18050/index.m3u8
KINOSHKA Thriller,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/18055/index.m3u8
START AIR  電影台,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/18036/index.m3u8
START WORLD電影台,http://21929815.rossteleccom.net/iptv/KBDMQMYTHBMXED/18032/index.m3u8
美亞電影 HD,http://198.16.64.10:8278/meiyamovie_twn/playlist.m3u8?tid=mcfe3e109029013892155&ct=17874&tsum=164baeda6ab6c4160f2775128cfc6f4e
美亞電影 HD,http://198.16.64.10:8278/meiyamovie_twn/playlist.m3u8?tid=MD3D6323299363232993&ct=18392&tsum=3f73f541d33abe71140d28ada99a071b
美亞電影 HD,http://pull-l3-cny.douyincdn.com/live/b16e0049bdda5f54e62d3c9b694d81ff.m3u8
美亞電影 HD,http://50.7.220.74:8278/meiyamovie_twn/playlist.m3u8?tid=MD3D6323299363232993&ct=18392&tsum=3f73f541d33abe71140d28ada99a071b
蓮花電影,http://pull-l3-cny.douyincdn.com/live/f3caad21816e3bfe2210a692387ab040.m3u8
HBO原創,http://198.16.64.10:8278/hbosignature_twn/playlist.m3u8?tid=m48ee99a5dacb15948906&ct=17874&tsum=3d127801d49fa098b4118400117b4fbb
HBO原創,http://198.16.64.10:8278/hbosignature_twn/playlist.m3u8?tid=MD6D5767423357674233&ct=18392&tsum=995709f1100cf1b07964790160bfb4ee
HBO家庭,http://198.16.64.10:8278/fyi_twn/playlist.m3u8?tid=m99b80124e3b4&ct=18337&tsum=73f6f540497de9a5615b9bd55bec8853
HBO家庭,http://198.16.64.10:8278/fyi_twn/playlist.m3u8?tid=MFCF7312728573127285&ct=18393&tsum=bc4d3db9ca83c3765cc75512a1bbbbe3
HBO家庭,http://pull-l3-cny.douyincdn.com/live/1279e1fd458348b32fd60381b1017c09.m3u8
HBO家庭,http://50.7.220.74:8278/fyi_twn/playlist.m3u8?tid=18186902&ct=17988&&tsum=7a21abab0a5912afb0ebc01db111e59f
HBO強檔,http://pull-l3-cny.douyincdn.com/live/162f0111fdd134e929d72640e6c4ea56.m3u8
HBO強檔,http://50.7.220.74:8278/hbohead_twn/playlist.m3u8?tid=MCDC6663932966639329&ct=19193&tsum=6999a99699b097f3af2ef550e5c81f93
東方影視,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/dsjpdhd/4000000/mnf.m3u8
CATCHPLAY Beyond,http://8.218.60.13:8085/channel.m3u8?fid=4gtv-live155&hd=720
HITS頻道,http://8.218.60.13:8085/channel.m3u8?fid=4gtv-live620&hd=720
My Cinema Europe HD,http://8.218.60.13:8085/channel.m3u8?fid=4gtv-live157&hd=720
CinemaWorld,http://8.218.60.13:8085/channel.m3u8?fid=4gtv-live069&hd=720
Star Movies Gold,http://220.134.196.147:9560/http/116.50.42.18:8081/hls/62/804/ch08.m3u8?token=7375646f37d6b4749c6736c4160c9b3011e5cfda
Star Movies Gold,http://220.134.196.147:9560/http/116.50.42.18:8081/hls/62/804/ch08.m3u8?token=7375646fa0886d71294f378c722be3491efdaa4a
HBO,http://220.134.196.147:9557/http/116.50.42.18:8081/hls/71/813/ch41.m3u8?token=7375646f37d6b4749c6736c4160c9b3011e5cfda
HBO,http://220.134.196.147:9557/index.m3u8
BOO驚悚台,http://23.237.10.66:16420
BOO驚悚台,https://pull-l3-cny.douyincdn.com/live/6ea2b038f2ce633a65f0450895f6679e.m3u8
MEDIACORP U,http://line.premiumpowers.net:80/Manuel/1234567/941617
衛視電影,http://line.premiumpowers.net:80/Manuel/1234567/941625
StarMovies GOLD HD,http://220.134.196.147:9560/http/116.50.42.19:8081/hls/62/804/ch08.m3u8
StarMovies GOLD HD,http://220.134.196.147:9560/index.m3u8
緯來電影 HD,http://220.134.196.147:9555/http/116.50.42.19:8081/hls/69/811/ch35.m3u8
CINEMAX,http://50.7.220.74:8278/cinemax_twn/playlist.m3u8?tid=mf18038aaba6311485855&ct=17874&tsum=63ee6bcdb705ee72ea3d0f0d84ed6df1
ROCK ENTERTAINMENT,http://line.premiumpowers.net:80/Manuel/1234567/941643
CHC家庭電影,http://222.132.191.125:9901/tsfile/live/1008_1.m3u8
CHC高清電影,http://222.132.191.125:9901/tsfile/live/1010_1.m3u8
龍鑫網路電影,http://106.115.27.230:9901/tsfile/live/1029_1.m3u8
香港頻道,#genre#
RTHK31,https://www.rthk.hk/feeds/dtt/rthktv31_https.m3u8
RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1080_av-b.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/master.m3u8
RTHK32,http://198.16.64.10:8278/rhk32_twn/playlist.m3u8?tid=MBCB4455322944553229&ct=19226&tsum=60bac13753ada5abc8873783d6611ebd
RTHK32,https://www.rthk.hk/feeds/dtt/rthktv32_https.m3u8
VIUTV,http://198.16.64.10:8278/viu_twn/playlist.m3u8?tid=MF2F6219999362199993&ct=19225&tsum=0315b071e42f6b8b6f49b6ca58b7393b
TVB J2,https://j3.lhlh.app/mv.m3u8?checkedby:iptvcat.com
TVB J2,https://p2.weizan.cn/1646497941/269664979080385265/live.m3u8
TVB J2,http://198.16.64.10:8278/j2_twn/playlist.m3u8?tid=MA8A1176878411768784&ct=19225&tsum=fea41bb592165942b9971148376f8b70
TVB J2,http://50.7.220.74:8278/j2_twn/playlist.m3u8?tid=m22905da1d346&ct=18336&tsum=3b4998c4f5367bb820165f66b0caab0e
TVB財經,http://radius.8866.org:800/hls/83/index.m3u8
TVB財經,https://p2.weizan.cn:443/1646497941/269664979080385265/live.m3u8?$1M1280x720
有線財經資訊台,http://61.10.2.141/live_freedirect/freehd208_h.live/playlist.m3u8
有線財經資訊台,http://pull-l3-cny.douyincdn.com/live/6cce73798021d977d916afacf1caba36.m3u8
有線財經資訊台,https://uc6.i-cable.com/live_freedirect/freehd208_h.live/playlist.m3u8
有線新聞台,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有線新聞台,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
有線新聞台,http://pull-l3-cny.douyincdn.com/live/3ce3ba86a40b1b2055eeda4f8cf6517e.m3u8
有線新聞台,http://61.10.2.151:80/live_freedirect/freehd209_h.live/chunklist_w1201085709.m3u8
有線新聞台,https://api.leonardpark.dev/live/icable/109
有線新聞台,https://uc6.i-cable.com/live_freedirect/freehd209_h.live/playlist.m3u8
亞洲新聞台,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
明珠台,http://xjayrf.eatuo.com:9901/tsfile/live/1005_1.m3u8
明珠台,http://120.84.96.78:808/hls/26/index.m3u8
明珠台,http://pull-l3-cny.douyincdn.com/live/81c6196a626a87b4bc7a81d032b0bf7f.m3u8
明珠台,http://120.84.96.120:808/hls/26/index.m3u8
明珠台,http://120.84.96.125:808/hls/26/index.m3u8
明珠台,http://120.84.96.126:808/hls/26/index.m3u8
明珠台,http://120.84.96.196:808/hls/26/index.m3u8
明珠台,http://120.84.96.233:808/hls/26/index.m3u8
明珠台,http://120.84.96.72:808/hls/26/index.m3u8
明珠台,http://120.84.96.73:808/hls/26/index.m3u8
明珠台,http://120.84.96.85:808/hls/26/index.m3u8
明珠台,http://120.84.96.89:808/hls/26/index.m3u8
明珠台,http://120.84.96.96:808/hls/26/index.m3u8
香港32台,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
香港有線直播新聞台,https://api.leonardpark.dev/live/icable/110
香港有線財經資訊台,https://api.leonardpark.dev/live/icable/108
香港有線新聞,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u
香港有線新聞,http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8
香港開(HOY)電視,http://media.fantv.hk/m3u8/archive/channel2.m3u8
香港開(HOY)電視,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
香港衛視,http://hw-play.lezhibo.com/live/bd2d26fd492b403d8ec69de1859bdb31.m3u8
香港衛視,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8
香港麵包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
財經體育資訊台,http://120.84.96.78:808/hls/86/index.m3u8
財經體育資訊台,https://j3.lhlh.app/mv.m3u8
財經體育資訊台,http://pull-l3-cny.douyincdn.com/live/beb24d452126196227a4c183337d6bfd.m3u8
財經體育資訊台,https://p2.weizan.cn:443/1646497941/269664979080385265/live.m3u8
財經體育資訊台,http://120.84.96.120:808/hls/86/index.m3u8
財經體育資訊台,http://120.84.96.125:808/hls/86/index.m3u8
財經體育資訊台,http://120.84.96.126:808/hls/86/index.m3u8
財經體育資訊台,http://120.84.96.196:808/hls/86/index.m3u8
財經體育資訊台,http://120.84.96.233:808/hls/86/index.m3u8
財經體育資訊台,http://120.84.96.72:808/hls/86/index.m3u8
財經體育資訊台,http://120.84.96.73:808/hls/86/index.m3u8
財經體育資訊台,http://120.84.96.85:808/hls/86/index.m3u8
財經體育資訊台,http://120.84.96.89:808/hls/86/index.m3u8
財經體育資訊台,http://120.84.96.96:808/hls/86/index.m3u8
經典功夫台,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8
經典功夫台,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/473734/live_179302204_68184269.m3u8
經典功夫台,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/58/live_179302204_68184269.m3u8
經典功夫台,https://cn-jsyz-ct-03-27.bilivideo.com/live-bvc/298214/live_179302204_68184269.m3u8
翡翠台,http://113.117.74.19:808/hls/67/index.m3u8
翡翠台,http://120.84.96.78:808/hls/25/index.m3u8
翡翠台,http://198.16.64.10:8278/jade_twn/playlist.m3u8?tid=MA3A7166615971666159&ct=19226&tsum=abeff4c5d0d1ad10147a21ebc6cc5182
翡翠台,http://198.16.64.10:8278/jade_twn/playlist.m3u8?tid=ME6E1330319113303191&ct=19225&tsum=d76985c4965fd63807e131035f66af09
翡翠台,http://23.237.10.66:16106
翡翠台,http://23.237.10.66:16410
翡翠台,http://idwggg.usero.cn/mtv/mytv.php?id=dbfc&w=mytv&p=mytv
翡翠台,http://iptv.weai.love/live?ispa=full&type=gdjy&ipdz=113.64.147.i&tvid=tvbfc
翡翠台,http://iptv.weai.love/live?type=gdjy&ipdz=113.64.147,i&tvid=tvbfc
翡翠台,http://nsszds.f3322.net:808/hls/67/index.m3u8
翡翠台,http://qwas.eatuo.com:9901/tsfile/live/1013_1.m3u8
翡翠台,http://radius.8866.org:800/hls/80/index.m3u8
翡翠台,http://shazui.8866.org:800/hls/80/index.m3u8
翡翠台,http://xjayrf.eatuo.com:9901/tsfile/live/1004_1.m3u8
翡翠台,http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://113.64.147.27:808/hls/67/index.m3u8
翡翠台,http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://27.47.71.4:808/hls/36/index.m3u8
翡翠台,http://pull-l3-cny.douyincdn.com/live/8f0f5b53f8ad921929fc9ac8771cbd82.m3u8
翡翠台,http://113.117.74.17:808/hls/67/index.m3u8
翡翠台,http://23.237.10.66:16106/zhiboyuandakaTV/tvbjade7367895023.m3u8
翡翠台,http://120.84.96.120:808/hls/25/index.m3u8
翡翠台,http://120.84.96.125:808/hls/25/index.m3u8
翡翠台,http://120.84.96.126:808/hls/25/index.m3u8
翡翠台,http://120.84.96.196:808/hls/25/index.m3u8
翡翠台,http://120.84.96.233:808/hls/25/index.m3u8
翡翠台,http://120.84.96.72:808/hls/25/index.m3u8
翡翠台,http://120.84.96.73:808/hls/25/index.m3u8
翡翠台,http://120.84.96.85:808/hls/25/index.m3u8
翡翠台,http://120.84.96.89:808/hls/25/index.m3u8
翡翠台,http://120.84.96.96:808/hls/25/index.m3u8
翡翠台,http://198.16.64.10:8278/tvbxinhe_twn/playlist.m3u8?tid=ME2E8352893183528931&ct=19225&tsum=5f852c878e02000708a055c6b08a9405
翡翠台,http://198.16.64.10:8278/Wlt/playlist.m3u8?tid=MC9C7523788875237888&ct=19225&tsum=fc74aa160d3ca61369c2e5f3ae79ee8e
翡翠台,http://50.7.168.234:8278/jade_twn/playlist.m3u8?tid=m51e8c5582227&ct=18336&tsum=d0987332bec9b0fecc98b9b9ff3ddeac
翡翠台,http://gg.gg/GDTVB4
翡翠台,http://gg.gg/GDTVB5
鳳凰衛視,http://50.7.220.74:8278/phoenixtv_hd/playlist.m3u8?tid=m18f421b0e58b&ct=18336&tsum=8e0cca627477cbd534c9cef5e2c17c1c
鳳凰中文,http://107.151.203.111:2209/135/hk.php?id=fhzw
鳳凰中文,http://123.51.229.65:18580/.m3u8
鳳凰中文,http://210.210.155.37/uq2663/h/h157/index2.m3u8
鳳凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
鳳凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
鳳凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
鳳凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
鳳凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
鳳凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8
鳳凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8
鳳凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
鳳凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
鳳凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
鳳凰中文,https://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
鳳凰中文,http://198.16.64.10:8278/phoenixtv_hd/playlist.m3u8?tid=MFBF2713938527139385&ct=19225&tsum=1c8ca0899277714ab83db57245220068
鳳凰中文,http://120.84.96.120:808/hls/29/index.m3u8
鳳凰中文,http://120.84.96.125:808/hls/29/index.m3u8
鳳凰中文,http://120.84.96.126:808/hls/29/index.m3u8
鳳凰中文,http://120.84.96.196:808/hls/29/index.m3u8
鳳凰中文,http://120.84.96.233:808/hls/29/index.m3u8
鳳凰中文,http://120.84.96.72:808/hls/29/index.m3u8
鳳凰中文,http://120.84.96.73:808/hls/29/index.m3u8
鳳凰中文,http://120.84.96.78:808/hls/29/index.m3u8
鳳凰中文,http://120.84.96.85:808/hls/29/index.m3u8
鳳凰中文,http://120.84.96.89:808/hls/29/index.m3u8
鳳凰中文,http://120.84.96.96:808/hls/29/index.m3u8
鳳凰香港,http://120.84.96.78:808/hls/81/index.m3u8
鳳凰香港,http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://120.84.96.42:808/hls/81/index.m3u8
鳳凰香港,http://198.16.64.10:8278/hkphoenix_twn/playlist.m3u8?tid=MACA2858291128582911&ct=19225&tsum=0f01288bbaa6c0403d07e96b0a5db4ed
鳳凰香港,http://120.84.96.120:808/hls/81/index.m3u8
鳳凰香港,http://120.84.96.125:808/hls/81/index.m3u8
鳳凰香港,http://120.84.96.126:808/hls/81/index.m3u8
鳳凰香港,http://120.84.96.196:808/hls/81/index.m3u8
鳳凰香港,http://120.84.96.233:808/hls/81/index.m3u8
鳳凰香港,http://120.84.96.72:808/hls/81/index.m3u8
鳳凰香港,http://120.84.96.73:808/hls/81/index.m3u8
鳳凰香港,http://120.84.96.85:808/hls/81/index.m3u8
鳳凰香港,http://120.84.96.89:808/hls/81/index.m3u8
鳳凰香港,http://120.84.96.96:808/hls/81/index.m3u8
鳳凰資訊,http://107.151.203.111:2209/135/hk.php?id=fhzx
鳳凰資訊,http://123.51.229.65:18581/.m3u8
鳳凰資訊,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
鳳凰資訊,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
鳳凰資訊,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
鳳凰資訊,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
鳳凰資訊,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
鳳凰資訊,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8
鳳凰資訊,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8
鳳凰資訊,https://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
鳳凰資訊,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
鳳凰資訊,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
鳳凰資訊,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
鳳凰資訊,http://120.84.96.120:808/hls/28/index.m3u8
鳳凰資訊,http://120.84.96.125:808/hls/28/index.m3u8
鳳凰資訊,http://120.84.96.126:808/hls/28/index.m3u8
鳳凰資訊,http://120.84.96.196:808/hls/28/index.m3u8
鳳凰資訊,http://120.84.96.233:808/hls/28/index.m3u8
鳳凰資訊,http://120.84.96.72:808/hls/28/index.m3u8
鳳凰資訊,http://120.84.96.73:808/hls/28/index.m3u8
鳳凰資訊,http://120.84.96.78:808/hls/28/index.m3u8
鳳凰資訊,http://120.84.96.85:808/hls/28/index.m3u8
鳳凰資訊,http://120.84.96.89:808/hls/28/index.m3u8
鳳凰資訊,http://120.84.96.96:808/hls/28/index.m3u8
點掌財經,http://cclive2.aniu.tv/live/anzb.m3u8
耀才財經,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才財經,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才財經,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才財經,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
有線電視直播台,http://pull-l3-cny.douyincdn.com/live/1696778d64f00f3f9c0aefe3b2136ffe.m3u8
KIX,http://210.210.155.35/dr9445/h/h07/02.m3u8
now直播台,https://api.leonardpark.dev/live/now/331
TVB星河,http://fyld.eatuo.com:9901/tsfile/live/1006_1.m3u8
TVB星河,http://line.premiumpowers.net:80/Manuel/1234567/941620
ViuTV6,http://198.16.64.10:8278/viusix_twn/playlist.m3u8?tid=MC6C1412376614123766&ct=19225&tsum=f4273425d435057616c3380b9e2a0287
無線新聞台,http://198.16.64.10:8278/inews_twn/playlist.m3u8?tid=m2206a7a6925a&ct=18336&tsum=47d564f6425ee7ceb9ff1ed026f89669
澳門頻道,#genre#
澳亞衛視,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳亞衛視,http://107.151.203.111:2209/135/hk.php?id=aoya
澳門衛星,http://61.244.22.5/ch3/_definst_/ch3.live/playlist.m3u8
澳視澳門,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳視澳門,http://61.244.22.5/ch1/_definst_/ch1.live/playlist.m3u8
澳視澳門,http://61.244.22.5/ch1/ch1.live/index.m3u8
澳視澳門,http://61.244.22.5/ch1/ch1.live/master.m3u8
澳視澳門,http://61.244.22.5/ch1/ch1.live/playelist.m3u8
澳視澳門,http://61.244.22.5/ch1/ch1.live/playelist.m3u8?blog.ntnas.top
澳視澳門,http://61.244.22.5/ch1/ch1.live/playlist.m3u8
澳視澳門,http://61.244.22.5/ch3/_definst_/ch3.live/chunklist_w1282919434.m3u8
澳視澳門,http://live4.tdm.com.mo/ch1/_definst_//ch1.live/playlist.m3u8
澳門葡文,http://61.244.22.4/ch2/ch2.live/chunklist_w1632175875.m3u8
澳門葡文,http://61.244.22.4/ch2/ch2.live/index.m3u8
澳門葡文,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳門葡文,http://61.244.22.5/ch2/ch2.live/chunklist_w1632175875.m3u8
澳門衛視,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
澳門衛視,http://61.244.22.5/ch3/ch3.live/chunklist_w30461384.m3u8
澳門衛視,http://61.244.22.5/ch3/ch3.live/playelist.m3u8
澳門衛視,http://61.244.22.5:80/ch3/_definst_//ch3.live/playlist.m3u8
澳門Macau,http://61.244.22.4/ch3/ch3.live/chunklist_w1228316132.m3u8
澳門Macau,http://61.244.22.4/ch3/ch3.live/index.m3u8
澳門Macau,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳門Macau,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳門Macau,http://61.244.22.5/ch3/ch3.live/index.m3u8?zgangd
澳門Macau,http://61.244.22.5/ch3/ch3.live/playelist.m3u8?zgangd
澳門Macau,http://live4.tdm.com.mo/ch3/_definst_/ch3.live/playlist.m3u8
澳門體育,http://61.244.22.4/ch4/sport_ch4.live/master.m3u8
